Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	SB_4_64_SH_AYa2022_R1.raw	SB_4_64_SH_AYa2022_R2.raw	SB_4_64_SH_AYa2022_R3.raw	SB_4_64_SH_WT_R1.raw	SB_4_64_SH_WT_R2.raw	SB_4_64_SH_WT_R3.raw	SB_4_64_SH_AY_R1.raw	SB_4_64_SH_AY_R2.raw	SB_4_64_SH_AY_R3.raw	SB_4_64_SH_AYa18_R1.raw	SB_4_64_SH_AYa18_R2.raw	SB_4_64_SH_AYa18_R3.raw
P20604	PP11_YEAST	SIT4		4	4	8509110.0	6621090.0	2639970.0	9010830.0	4983930.0	2985410.0	15043700.0	4102180.0	3193060.0	9748060.0	6856510.0	3094310.0
P20606	SAR1_YEAST	SAR1		10	10	530000000.0	345572000.0	89560400.0	501738000.0	419118000.0	56133000.0	580023000.0	291384000.0	59972700.0	485258000.0	318812000.0	57386700.0
P20676	NUP1_YEAST	NUP1		3	3	2041050.0	2133480.0	2103620.0	5686680.0	3259330.0	1379780.0	3961540.0	1585640.0	1382340.0	2642700.0	1831870.0	
P20795	VPS33_YEAST	VPS33		10	10	36212400.0	34954700.0	10023600.0	52730900.0	21208800.0	6397470.0	71901700.0	22687100.0	9891530.0	40754000.0	32613000.0	9449830.0
P20967	ODO1_YEAST	KGD1		73	73	1783710000.0	2261140000.0	2801750000.0	2060720000.0	2323850000.0	2995140000.0	1913570000.0	1780140000.0	2251020000.0	1719860000.0	1529020000.0	2343690000.0
P21147	ACO1_YEAST	OLE1		15	15	35461900.0	41669000.0	23692800.0	77148600.0	41200500.0	20443200.0	49361700.0	21152200.0	7084250.0	29633200.0	14766900.0	4516530.0
P21182	DCAM_YEAST	SPE2		2	2	319223.0			314130.0	346638.0	196618.0	648535.0					
P21192	ACE2_YEAST	ACE2		3	3	680591.0	638064.0	545269.0				461312.0	449922.0	823643.0	624036.0	745984.0	574901.0
P21242	PSA7_YEAST	PRE10		8	8	23096600.0	19255200.0	11989700.0	28177200.0	18563200.0	9670280.0	48122300.0	13053100.0	16500200.0	31453100.0	19844900.0	17450900.0
P21243	PSA1_YEAST	SCL1		12	12	14977300.0	16167800.0	7772730.0	22819200.0	12912400.0	5906310.0	34783900.0	10085600.0	9190650.0	17207800.0	13894200.0	8597490.0
P21269	CCA1_YEAST	CCA1		12	12	7076110.0	5768240.0	7254950.0	7171690.0	6989620.0	6330520.0	7969360.0	6488580.0	7049890.0	8426730.0	8469930.0	7618400.0
P21304	PWP1_YEAST	PWP1		6	6	454165.0	566192.0	412339.0	519669.0			582009.0	360634.0		882412.0	568426.0	501190.0
P21306	ATP5E_YEAST	ATP15		7	7	762570000.0	992039000.0	1404480000.0	885542000.0	885842000.0	1269530000.0	824133000.0	868316000.0	1061270000.0	814333000.0	645152000.0	1040100000.0
P21339	MSB1_YEAST	MSB1		1	1	33621.5	40532.9					34214.6			75051.8		
P21375	OSM1_YEAST	OSM1		30	30	97450100.0	82484400.0	54495500.0	118425000.0	68784900.0	31446300.0	100264000.0	75915500.0	40032000.0	91822300.0	102235000.0	27299900.0
P21524	RIR1_YEAST	RNR1		4	3	1018400.0	844872.0	1983420.0	1092220.0	774992.0	1034530.0	1951110.0	630452.0	1111700.0	1378810.0	1331210.0	765744.0
P21538	REB1_YEAST	REB1		14	13	6020440.0	20281900.0	8695480.0	9829490.0	9693300.0	2451260.0	6525380.0	17469600.0	3072190.0	9682930.0	10758600.0	2320790.0
P21560	CBP3_YEAST	CBP3		36	36	247644000.0	239952000.0	251228000.0	269094000.0	238186000.0	262469000.0	287709000.0	286538000.0	257020000.0	248282000.0	282762000.0	243888000.0
P21576	VPS1_YEAST	VPS1		45	45	146100000.0	93067400.0	100083000.0	205374000.0	121461000.0	71023200.0	180545000.0	93138700.0	75961500.0	244878000.0	96405400.0	58826300.0
P21592	COX10_YEAST	COX10		9	9	17476800.0	19438000.0	21868900.0	17094700.0	16418300.0	19117400.0	19087500.0	18818400.0	20610600.0	16452300.0	17374400.0	19390800.0
P21734	UBC1_YEAST	UBC1		11	11	25934500.0	20025300.0	5906360.0	38439800.0	21797700.0	3896090.0	47894900.0	21264500.0	4148120.0	40958900.0	25578700.0	3517310.0
P21771	RT28_YEAST	MRPS28		17	17	131641000.0	123545000.0	126512000.0	161873000.0	136693000.0	130325000.0	112168000.0	113635000.0	120585000.0	123847000.0	109644000.0	129480000.0
P21801	SDHB_YEAST	SDH2		18	18	1291830000.0	1782470000.0	2273660000.0	1459520000.0	1607610000.0	2677990000.0	1444770000.0	1392780000.0	2084680000.0	1308840000.0	1122110000.0	2017030000.0
P21825	SEC62_YEAST	SEC62		13	13	110433000.0	107172000.0	58051900.0	157260000.0	77517400.0	24200000.0	119426000.0	99241200.0	29872000.0	89402700.0	116681000.0	20693100.0
P21827	RCC1_YEAST	SRM1		8	8	6152100.0	2991590.0	1317270.0	9072390.0	4420830.0	616857.0	7263890.0	1300350.0	536357.0	15711000.0	762180.0	1502710.0
P21954	IDHP_YEAST	IDP1		37	32	1461390000.0	1523400000.0	1812760000.0	1422660000.0	1557780000.0	1555290000.0	1546030000.0	2047230000.0	1809070000.0	1493520000.0	1858230000.0	2057290000.0
P21957	OPI1_YEAST	OPI1		11	11	17382000.0	15990800.0	5933280.0	22317700.0	5168750.0	1635560.0	11281800.0	8223330.0	2960300.0	10627800.0	12061600.0	1716310.0
P21965	MCK1_YEAST	MCK1		17	17	73014100.0	54966100.0	40045800.0	98213800.0	55776200.0	39547100.0	129962000.0	45073200.0	23555800.0	101075000.0	61565000.0	16370900.0
P22023	KRE5_YEAST	KRE5		41	41	18163400.0	13722900.0	6372790.0	20066300.0	10876600.0	2026120.0	14640700.0	14886100.0	3818200.0	16123000.0	18908300.0	3659880.0
P22082	SNF2_YEAST	SNF2		1	1	1522920.0	870302.0	1373910.0		1215240.0	973687.0	1989060.0	339741.0	704178.0	919146.0	475994.0	952982.0
P22133	MDHC_YEAST	MDH2		10	10	42738800.0	60846600.0	19505900.0	83325600.0	73887700.0	23310500.0	89885700.0	31072200.0	13291000.0	63862900.0	40123100.0	15943300.0
P22134	MAG_YEAST	MAG1		2	2			630090.0				595176.0		1040660.0			718836.0
P22135	ATP12_YEAST	ATP12		23	23	102157000.0	91018100.0	95587700.0	111310000.0	100166000.0	86774200.0	113767000.0	108268000.0	105392000.0	106985000.0	109490000.0	121880000.0
P22136	AEP2_YEAST	AEP2		26	26	25504100.0	27640700.0	26795800.0	26547400.0	26660100.0	29408900.0	24889000.0	26816100.0	24339800.0	19882500.0	25608700.0	24470900.0
P22137	CLH_YEAST	CHC1		41	41	31675500.0	22130100.0	14113400.0	38397600.0	22433400.0	11922800.0	62217300.0	18685100.0	10175400.0	34662800.0	27407900.0	14814400.0
P22138	RPA2_YEAST	RPA135		17	17	1238170.0	1816450.0	1653310.0	1617590.0	1145590.0	972516.0	2661480.0	1815990.0	2011760.0	1906330.0	1919610.0	3323170.0
P22139	RPAB5_YEAST	RPB10		2	2	8152680.0	10184900.0	6891240.0	7980590.0	6515790.0	3428530.0	11152900.0	6485830.0	6165200.0	7974370.0	7628870.0	6814870.0
P22140	EPT1_YEAST	EPT1		3	3	35603600.0	36913100.0	15117000.0	51578900.0	26328300.0	9213880.0	40966300.0	36599000.0	10587800.0	37646100.0	48203400.0	6761500.0
P22141	PSB4_YEAST	PRE1		4	4	6017210.0	6210430.0	3032840.0	11920100.0	7434100.0		18912000.0	5958910.0	4773160.0	7965390.0	7993060.0	2631870.0
P22146	GAS1_YEAST	GAS1		13	13	125437000.0	126240000.0	753572000.0	69076000.0	94062800.0	428224000.0	92780600.0	102907000.0	637493000.0	94745800.0	132626000.0	1058810000.0
P22147	XRN1_YEAST	XRN1		37	37	20651600.0	12133700.0	14395000.0	23075700.0	10363300.0	11803000.0	25690200.0	12320300.0	10492300.0	22966600.0	16795600.0	6352280.0
P22202	HSP74_YEAST	SSA4		35	13	938121000.0	935251000.0	373418000.0	926352000.0	569683000.0	125418000.0	1638270000.0	803208000.0	275691000.0	909296000.0	614658000.0	226540000.0
P22203	VATE_YEAST	VMA4		12	12	34772200.0	28175900.0	15074100.0	47716500.0	26529000.0	26839800.0	61477800.0	26025700.0	7729440.0	56673100.0	29626600.0	7506980.0
P22204	DBF2_YEAST	DBF2		14	9	12203600.0	9451100.0	9888220.0	14034200.0	6865200.0	5274160.0	21332500.0	7340240.0	13873600.0	16705400.0	9724990.0	11780000.0
P22209	KIN3_YEAST	KIN3		2	2	986591.0	522048.0	265642.0				1145010.0			346113.0	400239.0	140450.0
P22211	NPR1_YEAST	NPR1		9	9	6507950.0	4995630.0	2136120.0	6748450.0	5688780.0	1113710.0	10333000.0	4275000.0	2271520.0	9460970.0	6867500.0	1864400.0
P22213	SLY1_YEAST	SLY1		20	20	22654100.0	11167000.0	4734300.0	23451600.0	13503500.0	2266070.0	22637200.0	9805950.0	3797260.0	31581200.0	14645100.0	8409790.0
P22214	SEC22_YEAST	SEC22		6	6	43387000.0	30304100.0	10349600.0	43218100.0	20580300.0	5782700.0	39529300.0	29636600.0	8219800.0	46453000.0	44534600.0	4971740.0
P22215	SLY41_YEAST	SLY41		1	1	3352710.0							2534090.0		5304350.0	4324590.0	
P22217	TRX1_YEAST	TRX1		8	6	158652000.0	150518000.0	105408000.0	179669000.0	136427000.0	65630800.0	293682000.0	150294000.0	93601000.0	165518000.0	113060000.0	102559000.0
P22219	VPS15_YEAST	VPS15		27	27	7050770.0	9233430.0	2593690.0	11254300.0	7835210.0	1679290.0	13045500.0	9228530.0	1230780.0	6101040.0	7560600.0	728510.0
P22224	SEC15_YEAST	SEC15		13	13	9234900.0	6470510.0	3434550.0	14338900.0	7856740.0	1138030.0	18254300.0	6935310.0	3717310.0	11737200.0	11761600.0	2719830.0
P22276	RPC2_YEAST	RET1		12	12	1821400.0	1906760.0	1736070.0	532035.0	1239910.0	958286.0	3571250.0	2204220.0	3237970.0	2239850.0	2115650.0	3242790.0
P22289	QCR9_YEAST	QCR9		3	3	333882000.0	418938000.0	503469000.0	486995000.0	496340000.0	500233000.0	377116000.0	393667000.0	323960000.0	326773000.0	367030000.0	301295000.0
P22336	RFA1_YEAST	RFA1		21	21	22161700.0	14147300.0	7767850.0	33438200.0	18439400.0	6061480.0	22286400.0	21539000.0	5916220.0	43475900.0	19503400.0	9243560.0
P22353	RM08_YEAST	MRPL8		17	17	106653000.0	110551000.0	95903300.0	129199000.0	113092000.0	105842000.0	89005100.0	96909300.0	100463000.0	95655400.0	91704100.0	93551500.0
P22354	RM20_YEAST	MRPL20		15	15	148271000.0	159890000.0	153995000.0	173911000.0	155072000.0	180106000.0	114016000.0	134890000.0	151682000.0	120591000.0	132484000.0	125194000.0
P22434	PDE1_YEAST	PDE1		3	3	1195310.0	845407.0	273490.0	947208.0	806331.0		2305980.0	614088.0	371829.0	1592250.0	1210510.0	159602.0
P22438	SYMM_YEAST	MSM1		25	25	33524500.0	29461400.0	32832000.0	33737100.0	30467500.0	27633800.0	28250900.0	34040100.0	36758600.0	36062400.0	36123600.0	42408600.0
P22470	SAN1_YEAST	SAN1		4	4	2509410.0	1643710.0	497112.0	1717810.0	342855.0		2361200.0	1062650.0	569615.0	2435840.0	1827150.0	936119.0
P22515	UBA1_YEAST	UBA1		31	31	21523400.0	15701400.0	5272970.0	24340300.0	13100500.0	4756720.0	35879400.0	12424100.0	4625000.0	24617300.0	20014400.0	3668410.0
P22517	KCC2_YEAST	CMK2		11	11	16336100.0	17068300.0	21038400.0	18808300.0	11132500.0	11371200.0	27180500.0	25254200.0	13572900.0	15612000.0	40032600.0	18470700.0
P22543	VPS34_YEAST	VPS34		17	17	20407200.0	23511700.0	4963770.0	29104900.0	19988600.0	3535340.0	30816700.0	19279500.0	4235220.0	24022800.0	23997800.0	3477710.0
P22579	SIN3_YEAST	SIN3		3	3	138113.0	195572.0		392219.0	305804.0		426996.0		93448.6	254195.0		
P22696	ESS1_YEAST	ESS1		7	7	14745500.0	10141100.0	5182720.0	19700400.0	9927670.0	3523560.0	24430500.0	8039370.0	5799860.0	22059400.0	10465400.0	5712380.0
P22768	ASSY_YEAST	ARG1		18	18	48989500.0	56954000.0	37645000.0	70678300.0	60514800.0	40033700.0	153389000.0	32717700.0	21725100.0	58645000.0	43191200.0	17063000.0
P22803	TRX2_YEAST	TRX2		5	5	67299800.0	48836700.0	14996300.0	99196400.0	68255700.0	11833800.0	121735000.0	60240700.0	11487200.0	98190700.0	67225800.0	10562100.0
P22804	BET1_YEAST	BET1		3	3	16603700.0	15463500.0	7580700.0	20520200.0	9765180.0	1737290.0	15626100.0	16296000.0	4049270.0	17430300.0	14583800.0	3304420.0
P22855	MAN1_YEAST	AMS1		57	57	72513000.0	113483000.0	40160900.0	123936000.0	95652500.0	39991600.0	129395000.0	87661200.0	22882400.0	90610100.0	95253500.0	15959100.0
P22936	APN1_YEAST	APN1		10	10	27497400.0	27216400.0	19269600.0	34832300.0	31853800.0	23044600.0	30539800.0	19964800.0	18015500.0	39092500.0	22956600.0	16459600.0
P22943	HSP12_YEAST	HSP12		13	13	278181000.0	238110000.0	69237500.0	444029000.0	278364000.0	45823700.0	812527000.0	197894000.0	69414200.0	378810000.0	242762000.0	103232000.0
P23180	AIM17_YEAST	AIM17		24	24	508375000.0	546969000.0	450063000.0	517420000.0	483361000.0	449750000.0	537628000.0	872712000.0	622396000.0	478523000.0	792969000.0	660125000.0
P23201	SPA2_YEAST	SPA2		14	14	3157220.0	1776600.0	1008650.0	2596500.0	1202090.0	862457.0	4363830.0	1899600.0	673093.0	3272920.0	2619980.0	487825.0
P23202	URE2_YEAST	URE2		5	5	7851470.0	7024270.0	5198390.0	9193140.0	4248700.0	4374530.0	15422900.0	4000720.0	3505580.0	11350900.0	6695940.0	2155860.0
P23248	RS3A2_YEAST	RPS1B		5	5	74729100.0	38143200.0	53852400.0	64774100.0	35305500.0	51550100.0	81657300.0	48739500.0	41837100.0	81137300.0	67430000.0	44549800.0
P23254	TKT1_YEAST	TKL1		32	32	93076400.0	91360800.0	61951200.0	96759800.0	59435900.0	27116400.0	102174000.0	130443000.0	63721600.0	115418000.0	267644000.0	69090700.0
P23255	TAF2_YEAST	TAF2		7	7	2121940.0	3289090.0	846884.0	3234050.0	3154070.0	989290.0	2832590.0	997932.0	781075.0	3683700.0	1499180.0	
P23285	CYPB_YEAST	CPR2		6	6	18381200.0	13734300.0	6300250.0	17266800.0	7037580.0		14479900.0	12648800.0	2611760.0	12726100.0	17206200.0	5381390.0
P23287	PP2B1_YEAST	CNA1		9	7	1478540.0	1046270.0	501248.0	2298080.0	1168010.0	578498.0	3594260.0	1256300.0	360150.0	1917970.0	1674900.0	803072.0
P23291	KC11_YEAST	YCK1		26	21	177660000.0	158751000.0	105411000.0	206638000.0	149167000.0	44452500.0	243947000.0	148718000.0	96642500.0	180628000.0	215494000.0	104229000.0
P23292	KC12_YEAST	YCK2		16	16	94706800.0	66500400.0	69649600.0	102826000.0	59645800.0	22569900.0	166835000.0	85720100.0	70382900.0	119655000.0	105544000.0	73942300.0
P23293	BUR1_YEAST	SGV1		5	4	1047710.0	453416.0	831703.0	5085140.0	1907240.0		1501450.0		481449.0	2287370.0		
P23301	IF5A1_YEAST	HYP2		9	6	760830000.0	540806000.0	400951000.0	917426000.0	562659000.0	390262000.0	1401640000.0	545784000.0	244239000.0	1005490000.0	517814000.0	253275000.0
P23337	GYS1_YEAST	GSY1		9	9	3361050.0	2354500.0	1788210.0	3590910.0	1706860.0		7991940.0	1791470.0		3231260.0	2558810.0	1771280.0
P23369	RM25_YEAST	MRPL25		12	12	127961000.0	134176000.0	123927000.0	148189000.0	125824000.0	142490000.0	110953000.0	123735000.0	129612000.0	105112000.0	121831000.0	104590000.0
P23493	MBR1_YEAST	MBR1		7	7	7209280.0	4069200.0	943017.0	11121200.0	5783190.0	441193.0	15009400.0	3116180.0	815892.0	7875960.0	4787050.0	772030.0
P23500	MRS4_YEAST	MRS4		8	8	32416900.0	32940000.0	35774600.0	45614400.0	32987700.0	31249100.0	31502500.0	33552200.0	34922400.0	35964000.0	32187500.0	26850500.0
P23542	AATC_YEAST	AAT2		19	19	52364300.0	97055400.0	26302200.0	65286300.0	61243000.0	12365500.0	89069600.0	142127000.0	28337500.0	64736600.0	182133000.0	25186300.0
P23561	STE11_YEAST	STE11		1	1			21028500.0					79716600.0	10792600.0		27461600.0	
P23585	HXT2_YEAST	HXT2		12	12	183095000.0	150855000.0	105021000.0	148714000.0	53436400.0	15264700.0	167696000.0	765800000.0	213168000.0	189380000.0	652914000.0	158943000.0
P23594	PP2A1_YEAST	PPH21		2	2	2089600.0	2331470.0		2143540.0	2470360.0		7723480.0	1084530.0		4621670.0	3464750.0	
P23595	PP2A2_YEAST	PPH22		8	3	8451190.0	6873060.0	1321140.0	9877780.0	6133790.0	566211.0	16854300.0	3777680.0	1779180.0	9269250.0	7974520.0	1824320.0
P23615	SPT6_YEAST	SPT6		8	8	830283.0	724872.0	1505030.0	2086360.0	973969.0	903109.0	2137340.0		1135190.0	1967270.0	1196490.0	847263.0
P23638	PSA3_YEAST	PRE9		13	13	23650700.0	18196700.0	9322180.0	29377700.0	16957100.0	4918360.0	46512300.0	13249100.0	12580500.0	28314000.0	16932000.0	10414300.0
P23639	PSA2_YEAST	PRE8		8	8	16908000.0	16463200.0	11400700.0	18346600.0	10929300.0	3770850.0	33083500.0	10816500.0	21272900.0	23121400.0	15639000.0	24812200.0
P23641	MPCP_YEAST	MIR1		21	21	3586480000.0	3339670000.0	3906310000.0	3470690000.0	3268440000.0	4065250000.0	2927560000.0	3388600000.0	3955510000.0	3541910000.0	3123270000.0	4631130000.0
P23642	VAN1_YEAST	VAN1		15	15	50950800.0	35147800.0	25544200.0	57016300.0	27064300.0	12792300.0	43748500.0	33920300.0	17567600.0	48145000.0	46290500.0	10700300.0
P23643	VPS3_YEAST	VPS3		2	2	1817670.0	824109.0	258212.0	2098930.0	600678.0		2687630.0	378389.0	155477.0	1747380.0	609544.0	150403.0
P23644	TOM40_YEAST	TOM40		17	17	1037850000.0	1079490000.0	1103820000.0	1156890000.0	1028470000.0	1268610000.0	1132120000.0	1484210000.0	1422780000.0	1207870000.0	1512310000.0	1564470000.0
P23724	PSB6_YEAST	PRE7		8	8	5555970.0	5059700.0	2035360.0	8309350.0	4847250.0	1958440.0	10607600.0	4043120.0	2472150.0	6246040.0	4871910.0	2301040.0
P23776	EXG1_YEAST	EXG1		4	4	5652430.0	2073140.0	1235330.0	928783.0			3394000.0	2206980.0	522672.0	4492410.0	3531560.0	331896.0
P23796	RIT1_YEAST	RIT1		5	5	712192.0	645513.0	862394.0				1046980.0	953647.0	1429850.0	1230330.0	863277.0	1728620.0
P23797	GPI12_YEAST	GPI12		9	9	20719100.0	17826800.0	9698100.0	27154200.0	11349100.0	3796370.0	21138700.0	17541700.0	6241560.0	18869000.0	24195300.0	3163140.0
P23833	SCO1_YEAST	SCO1		12	12	109407000.0	111515000.0	117127000.0	104443000.0	105367000.0	133709000.0	113256000.0	131063000.0	108728000.0	96872400.0	139364000.0	178147000.0
P23900	FPS1_YEAST	FPS1		8	8	21790200.0	21035000.0	12672500.0	26352300.0	17338200.0	4375430.0	29143300.0	18744200.0	12902100.0	26519500.0	29009900.0	10108900.0
P23968	VATO_YEAST	VMA16		1	1	1842480.0	2462930.0		3020070.0	1781980.0		3649130.0	3869960.0		1380820.0		
P24000	RL24B_YEAST	RPL24B		2	2	95467200.0	55389200.0	55276000.0	113148000.0	54011100.0	49668100.0	123128000.0	48048800.0	40479500.0	97905000.0	64091800.0	25422800.0
P24004	PEX1_YEAST	PEX1		5	5	810351.0	1132010.0	1579590.0				1662360.0	1186770.0	3269920.0	1479130.0	1419280.0	4732310.0
P24276	SSD1_YEAST	SSD1		8	8	1317150.0	1478420.0	1662950.0	1195480.0	723404.0	652464.0	2134000.0	1100640.0	2697370.0	1565590.0	1483090.0	4633790.0
P24279	MCM3_YEAST	MCM3		14	14	3161460.0	7004280.0	3909430.0	3448090.0	3425360.0		4495880.0	5634100.0	3254380.0	4094150.0	4587940.0	2849050.0
P24280	SEC14_YEAST	SEC14		16	15	45097900.0	38112200.0	12231200.0	54553000.0	36921100.0	8426350.0	79564700.0	31051200.0	9897630.0	56105300.0	50093600.0	8222160.0
P24309	DBR1_YEAST	DBR1		2	2	368621.0	338062.0	277644.0	530690.0	641750.0	760554.0	544997.0	520061.0	369818.0	688337.0	306529.0	876548.0
P24521	ERG8_YEAST	ERG8		4	4			864254.0			1052610.0			1266200.0		1040600.0	
P24583	KPC1_YEAST	PKC1		21	21	5256470.0	4318340.0	1915690.0	6758500.0	3672020.0	1453030.0	8954590.0	2515880.0	1152100.0	5454120.0	4408160.0	1574300.0
P24720	MNE1_YEAST	MNE1		15	15	13919500.0	12499300.0	13229100.0	13471400.0	15324900.0	16884000.0	10759900.0	11999500.0	12226000.0	12273200.0	12570600.0	13695800.0
P24783	DBP2_YEAST	DBP2		11	11	10446100.0	7391860.0	12639500.0	12104100.0	5357520.0	10039400.0	12869200.0	5974120.0	7160240.0	13039100.0	9638680.0	4461370.0
P24784	DBP1_YEAST	DBP1		4	4	319019.0	199809.0	269662.0	342774.0	275555.0	831362.0	437840.0	156918.0	163312.0	375424.0	355581.0	122115.0
P25036	YSP3_YEAST	YSP3		3	3	7532670.0	5283840.0	1557700.0	14176700.0	7080690.0	2104990.0	10743700.0	3028760.0		8058810.0	3559050.0	
P25037	UBP1_YEAST	UBP1		12	12	11804300.0	10994500.0	6270650.0	11155100.0	5723180.0	1981370.0	11549600.0	8845200.0	3412020.0	13229700.0	13579300.0	2544440.0
P25038	IF2M_YEAST	IFM1		34	34	44993600.0	39059600.0	45395200.0	45650000.0	38386600.0	41074600.0	42199800.0	48708700.0	47882500.0	45156100.0	47717500.0	51362100.0
P25039	EFGM_YEAST	MEF1		46	46	460388000.0	442447000.0	420640000.0	506776000.0	442659000.0	379150000.0	538280000.0	489782000.0	488857000.0	486586000.0	477492000.0	550263000.0
P25040	TSR4_YEAST	TSR4		6	6	822463.0	1041260.0	1004520.0	788115.0	433948.0	392587.0	1808980.0	797411.0	2093500.0	1404300.0	860526.0	3212640.0
P25042	ROX1_YEAST	ROX1		1	1		1548840.0	3794770.0							2111940.0		
P25043	PSB2_YEAST	PUP1		4	4	6330440.0	5484100.0	1919610.0	12658300.0	7151580.0	1788060.0	11159300.0	4586560.0	687191.0	7829550.0	5654990.0	627788.0
P25044	PTP1_YEAST	PTP1		12	12	5514550.0	4554010.0	804456.0	6363100.0	4445740.0	513377.0	9600080.0	3156820.0	471913.0	6420570.0	3035360.0	345512.0
P25045	SPTC1_YEAST	LCB1		19	19	85848400.0	71614400.0	40456400.0	107503000.0	53222400.0	18138600.0	85642900.0	70505900.0	21509400.0	78105900.0	84717000.0	14581500.0
P25087	ERG6_YEAST	ERG6		28	28	892509000.0	801085000.0	405345000.0	941401000.0	535040000.0	174338000.0	870834000.0	1010370000.0	262917000.0	707609000.0	981357000.0	267956000.0
P25270	MRM1_YEAST	MRM1		2	2	368538.0	390545.0	430330.0	332063.0	283932.0			269392.0	373675.0	206721.0	260081.0	653083.0
P25293	NAP1_YEAST	NAP1		10	10	34968400.0	25733700.0	8748710.0	42762800.0	18376000.0	5180890.0	56819300.0	22867800.0	10634200.0	42181200.0	28972000.0	10602600.0
P25294	SIS1_YEAST	SIS1		20	20	109244000.0	63759600.0	69844400.0	114309000.0	62620300.0	47464200.0	145299000.0	50369000.0	59772800.0	160143000.0	75308300.0	70084900.0
P25296	CANB_YEAST	CNB1		6	6	3955590.0	2977030.0	1496980.0	4229130.0	2394760.0	658950.0	7218120.0	2975470.0	2600300.0	6173070.0	3637660.0	2527030.0
P25300	BUD5_YEAST	BUD5		5	5	2784670.0	2376660.0	1873100.0	3494230.0	2424160.0	975696.0	3605460.0	2258810.0	1360020.0	2434420.0	3232640.0	860012.0
P25303	SCJ1_YEAST	SCJ1		17	17	68141900.0	51802200.0	28613300.0	70195900.0	37423000.0	11902500.0	66626700.0	53265700.0	16439600.0	56841700.0	67882500.0	11580400.0
P25333	HAL4_YEAST	SAT4		6	6	12932400.0	11789900.0	7286390.0	14057900.0	7896960.0	813731.0	18854500.0	10551700.0	4572690.0	12796900.0	5737950.0	3266840.0
P25337	BUD31_YEAST	BUD31		1	1	218538.0	303540.0	320567.0		221670.0	233423.0	265211.0	287607.0	93350.0	397777.0	429179.0	217817.0
P25338	MPO1_YEAST	MPO1		4	4	13251200.0	11981000.0	5645460.0	15625800.0	7238200.0	2609120.0	10768400.0	10906200.0	2865030.0	12181000.0	14554100.0	1753880.0
P25339	PUF4_YEAST	PUF4		6	6	3547660.0	4961550.0	7777540.0	4361460.0	3875020.0	4979220.0	5084160.0	8819080.0	8528170.0	5873810.0	10229400.0	10524200.0
P25340	ERG4_YEAST	ERG4		11	11	154318000.0	142098000.0	91364900.0	204233000.0	107123000.0	41243900.0	160123000.0	156330000.0	50445000.0	136764000.0	236660000.0	35368100.0
P25342	CDC10_YEAST	CDC10		15	15	76970900.0	22542700.0	12706900.0	61753100.0	25522800.0	5906420.0	67597200.0	26666900.0	9326100.0	85068700.0	42513700.0	11766900.0
P25343	RV161_YEAST	RVS161		18	18	55976700.0	53473400.0	20692900.0	73760400.0	62192300.0	10654100.0	99089500.0	46231900.0	18325100.0	91349700.0	71634300.0	20269800.0
P25345	SYNM_YEAST	SLM5		20	20	48344600.0	51316100.0	58424000.0	54574900.0	50010400.0	53942700.0	57294600.0	58978100.0	53326700.0	53575400.0	58548700.0	46670000.0
P25348	RM32_YEAST	MRPL32		6	6	58917300.0	59890600.0	60128300.0	69299500.0	62635800.0	66295000.0	57133300.0	57345200.0	61583700.0	59026000.0	68293100.0	90242600.0
P25349	YCP4_YEAST	YCP4		19	18	666506000.0	447500000.0	645037000.0	920509000.0	486421000.0	167386000.0	978035000.0	922961000.0	634997000.0	746433000.0	882556000.0	600157000.0
P25351	YCR3_YEAST	YCR023C		11	11	18926500.0	21422500.0	4880980.0	21481100.0	13091300.0	2615870.0	21496300.0	16288300.0	3173720.0	18983000.0	17596600.0	8884890.0
P25353	NPP1_YEAST	NPP1		6	6	8134630.0	10954600.0	2413960.0	3764920.0	2706140.0	1292210.0	6439890.0	5669810.0		5721430.0	7151520.0	1215250.0
P25356	BPH1_YEAST	BPH1		15	15	8394690.0	9050600.0	2082950.0	10486100.0	6790480.0		12889100.0	7490790.0	1587990.0	10347600.0	10191000.0	1109460.0
P25357	SNT1_YEAST	SNT1		1	1		547518.0										
